IDs,smiles_NBO_DFT_xyz,formula_heaviest_fragment,charge,smiles_CSD_fix,smiles_huckel_CSD_xyz,smiles_huckel_DFT_xyz
HOHKOF,C1=Cc2c3[n-]4->[Pd@SP1+2]56<-N7=C(C8=C[CH+][CH+]C=C8/C7=C/3)/C(c3ccccc3)=c3/c7ccccc7/c([n-]->53)=C/[C+]3[c-]5[cH-][cH-][cH+][cH+][c+]5[C+](/C([C-]5[CH+][CH-][CH-][CH+][CH-]5)=c\4c2=C[CH-]1)[N-]->63,C48 H28 N4 Pd1,0.0,c1ccc(-c2c3n4->[Pd+2]56<-n7c(cc8c9ccccc9c2[n-]->58)-c2ccccc2-c7c(-c2ccccc2)c2c5ccccc5c(cc4-c4ccccc4-3)[n-]->62)cc1,c1ccc(-c2c3n4->[Pd+2]56<-n7c(cc8c9ccccc9c2[n-]->58)-c2ccccc2-c7c(-c2ccccc2)c2c5ccccc5c(cc4-c4ccccc4-3)[n-]->62)cc1,c1ccc(-c2c3n4->[Pd+2]56<-n7c(cc8c9ccccc9c2[n-]->58)-c2ccccc2-c7c(-c2ccccc2)c2c5ccccc5c(cc4-c4ccccc4-3)[n-]->62)cc1
HOJVOT,,C17 H38 Br1 Fe1 N1 O1 P2,0.0,CC(C)P1(CCN2CCP(C(C)C)(C(C)C)->[FeH+]<-2<-1(<-[Br-])<-[C-]#[O+])C(C)C,CC(C)P1(CCN2CCP(C(C)C)(C(C)C)->[FeH+]<-2<-1(<-[Br-])<-[C-]#[O+])C(C)C,CC(C)P1(CCN2CCP(C(C)C)(C(C)C)->[FeH+]<-2<-1(<-[Br-])<-[C-]#[O+])C(C)C
HOKSUW,CC(C)c12->[Ni+2]345(<-c1[c-]->3(CCN->4(C)C)c1ccccc->512)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,C34 H37 N1 Ni1 P1 1+,1.0,CC(C)c12->[Ni+2]3456(<-[cH-]1c->3(CCN->4(C)C)c->51ccccc->621)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,CC(C)c12->[Ni+2]3456(<-c1[c-]->3(CCN->4(C)C)c->51ccccc->621)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,CC(C)c12->[Ni+2]3456(<-c1[c-]->3(CCN->4(C)C)c->51ccccc->621)<-P(c1ccccc1)(c1ccccc1)c1ccccc1
HOLGUK,,C31 H34 O4 P2 Pt1,0.0,OCC(O)C1C[O-]->[Pt+2]2(<-[O-]1)<-P(CCCP->2(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,[O-]CC([O-])C1C[O-]->[Pt+4]2(<-[O-]1)<-P(CCCP->2(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,C=O.O=CC1C[O-]->[Pt+2]2(<-[O-]1)<-P(c1ccccc1)(c1ccccc1)CCCP->2(c1ccccc1)c1ccccc1
HOLVEJ,COc1ccc(/C2=N/N3=C(C)/C(C)=N4/N=C(\[O-]->[Ni+2]<-3<-4<-[O-]2)c2ccc(OC)cc2)cc1,C20 H20 N4 Ni1 O4,0.0,COc1ccc(C2=NN3=C(C)C(C)=N4N=C([O-]->[Ni+2]<-3<-4<-[O-]2)c2ccc(OC)cc2)cc1,COc1ccc(C2=NN3=C(C)C(C)=N4N=C([O-]->[Ni+2]<-3<-4<-[O-]2)c2ccc(OC)cc2)cc1,COc1ccc(C2=NN3=C(C)C(C)=N4N=C([O-]->[Ni+2]<-3<-4<-[O-]2)c2ccc(OC)cc2)cc1
HONCIZ,CS(C)=O->[Zn-2]12(<-O=[NH+]C(=O->1)c1cccc([N+](=O)[O-])c1)(<-O=[NH+]C(=O->2)c1cccc([N+](=O)[O-])c1)<-O=S(C)C,C18 H22 N4 O10 S2 Zn1,0.0,CS(C)=O->[Zn+2]12(<-O=C(N[O-]->1)c1cccc([N+](=O)[O-])c1)(<-O=C(N[O-]->2)c1cccc([N+](=O)[O-])c1)<-O=S(C)C,CS(C)=O.CS(C)=O.O=[N+]([O-])c1cccc(C2=O->[Zn+2]3(<-O=C(c4cccc([N+](=O)[O-])c4)N[O-]->3)<-[O-]N2)c1,CS(C)=O->[Zn+2]12(<-O=C(N[O-]->1)c1cccc([N+](=O)[O-])c1)(<-O=C(N[O-]->2)c1cccc([N+](=O)[O-])c1)<-O=S(C)C
HOPCUM,,C22 H18 N2 O1 Pd1 S1,0.0,fail,Cc1cccc(C)c1[N+]#[C-]->[Pd+2]12<-[c-]3ccccc3C(=O)[CH-]->1Sc1ccccn->21,Cc1cccc(C)c1[N+]#[C-]->[Pd+2]123<-[c-]4ccccc4C->1(=O)[CH-]->2Sc1ccccn->31
HOPMII,Cc12->[Hf+4]3456789%10(<-[CH3-])(<-[CH3-])<-c1(C)c->3(C)[c-]->4(P(c1ccccc1)[c-]->51c->6(C)c->7(C)c->8(C)c->91C)c->%102C,C26 H35 Hf1 P1,0.0,Cc12->[Hf+4]3456789%10(<-[CH3-])(<-[CH3-])<-c%11(C)c->3(C)c->4(C)[c-]->5(P(c3ccccc3)c->61c->7(C)[c-]->8(C)c->92C)c->%10%11C,Cc12->[Hf+4]3456789%10(<-[CH3-])(<-[CH3-])<-c1(C)c->3(C)[c-]->4(P(c1ccccc1)[c-]->51c->6(C)c->7(C)c->8(C)c->91C)c->%102C,Cc12->[Hf+4]3456789%10(<-[CH3-])(<-[CH3-])<-c1(C)c->3(C)[c-]->4(P(c1ccccc1)[c-]->51c->6(C)c->7(C)c->8(C)c->91C)c->%102C
HOQBIB,,C24 H18 Br2 Hg1 N2 O4,0.0,O=C(Oc1ccccc1)c1cccn(->[Hg+2](<-[Br-])(<-[Br-])<-n2cccc(C(=O)Oc3ccccc3)c2)c1,O=C(Oc1ccccc1)c1cccn(->[Hg+2](<-[Br-])(<-[Br-])<-n2cccc(C(=O)Oc3ccccc3)c2)c1,O=C(Oc1ccccc1)c1cccnc1.O=C(Oc1ccccc1)c1cccnc1.[Br-]->[Hg+2]<-[Br-]
HORKUU,,C7 H6 I2 Mo1 N2 O3,0.0,CC#N->[Mo+2](<-[I-])(<-[I-])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-N#CC,CC#N->[Mo+2](<-[I-])(<-[I-])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-N#CC,CC#N->[Mo+4]1(<-[I-])(<-[I-])(<-[C-]#[O+])(<-N#CC)<-[C-](=O)[C-]->1=O
HOSPEK,[Cl-]->[Pd@OH1+2]12<-S=C(/N=N->1/C=C1/C=CC=C[N-]->21)N1CCCCCC1,C13 H17 Cl1 N4 Pd1 S1,0.0,[Cl-]->[Pd+2]12<-[S-]C(=NN->1=Cc1ccccn->21)N1CCCCCC1,[Cl-]->[Pd+2]12<-S=C(N=N->1C=C1C=CC=C[N-]->21)N1CCCCCC1,[Cl-]->[Pd+2]12<-S=C(N=N->1C=C1C=CC=C[N-]->21)N1CCCCCC1
HOSXUK,CC1(C)CO/C2=C3\C=CC=CC3=S->[Ni+2]3(<-S=C4C=CC=C/C4=C4\OCC(C)(C)[N-]->34)<-[N-]21,C22 H24 N2 Ni1 O2 S2,0.0,fail,CC1(C)COC2=C3C=CC=CC3=S->[Ni+2]3(<-S=C4C=CC=CC4=C4OCC(C)(C)[N-]->34)<-[N-]21,CC1(C)COC2=C3C=CC=CC3=S->[Ni+2]3(<-S=C4C=CC=CC4=C4OCC(C)(C)[N-]->34)<-[N-]21
HOTWIW,O=C1COc2ccccc2[S-]->[Ni@SP1+2]23<-O=C(CO->2c2ccccc2[S-]->3)N2CCOCCOCCN1CCOCCOCC2,C28 H36 N2 Ni1 O8 S2,0.0,fail,c1ccc2O3CC4=O->[Ni+2]<-356(<-O=C(CO->5c3ccccc3[S-]->6)N3CCOCCOCCN4CCOCCOCC3)<-[S-]c2c1,c1ccc2O3CC4=O->[Ni+2]<-356(<-O=C(CO->5c3ccccc3[S-]->6)N3CCOCCOCCN4CCOCCOCC3)<-[S-]c2c1
HOVMUC,CO[C](C)->[Ru+2]123(<-n4ccccc4SP->1(C(C)C)C(C)C)<-n1cccn1[BH-](n1cccn->21)n1cccn->31,C23 H34 B1 N7 O1 P1 Ru1 S1 1+,1.0,CO[C-2](C)->[Ru+4]123(<-n4ccccc4SP->1(C(C)C)C(C)C)<-[n-]1ccc[n+]1[BH-]([n+]1ccc[n-]->21)[n+]1ccc[n-]->31,CO[C](C)->[Ru+2]123(<-n4ccccc4SP->1(C(C)C)C(C)C)<-n1cccn1[BH-](n1cccn->21)n1cccn->31,CO[C](C)->[Ru+2]123(<-n4ccccc4SP->1(C(C)C)C(C)C)<-n1cccn1[BH-](n1cccn->21)n1cccn->31
HOXDON,CC12C[c-]34->[Ru+2]567(<-[C-]#Cc8ccccc8)(<-c(c->5c->63)c->74)(<-P(C1)(c1ccccc1)c1ccccc1)<-P(C2)(c1ccccc1)c1ccccc1,C42 H38 P2 Ru1,0.0,CC12Cc34->[Ru+2]567(<-[C-]#Cc8ccccc8)(<-c(c->53)[cH-]->6c->74)(<-P(C1)(c1ccccc1)c1ccccc1)<-P(C2)(c1ccccc1)c1ccccc1,CC12C[c-]34->[Ru+2]567(<-[C-]#Cc8ccccc8)(<-c(c->5c->63)c->74)(<-P(C1)(c1ccccc1)c1ccccc1)<-P(C2)(c1ccccc1)c1ccccc1,CC12C[c-]34->[Ru+2]567(<-[C-]#Cc8ccccc8)(<-c(c->5c->63)c->74)(<-P(C1)(c1ccccc1)c1ccccc1)<-P(C2)(c1ccccc1)c1ccccc1
HOYFOQ,c1ccc(P(c2ccccc2)(c2ccccc2)->[Ni+2]23<-[S-]c4ccccc4S->2c2ccccc2[S-]->3)cc1,C30 H23 Ni1 P1 S3,0.0,c1ccc(P(c2ccccc2)(c2ccccc2)->[Ni+2]23<-[S-]c4ccccc4S->2c2ccccc2[S-]->3)cc1,C1=CC2=S->[Ni]3(<-S=C4C=CC=CC4=S->3=C2C=C1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,C1=CC2=S->[Ni]3(<-S=C4C=CC=CC4=S->3=C2C=C1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1
HOZGUZ,CC(C)c1cc(C(C)C)n2->[Zn+2]345(<-O=N->3[O-]->4)<-n3c(C(C)C)cc(C(C)C)n3[BH-](n12)n1c(C(C)C)cc(C(C)C)n->51,C27 H46 B1 N7 O2 Zn1,0.0,fail,CC(C)c1cc(C(C)C)n2->[Zn+2]3(<-[O-]N=O)<-n4c(C(C)C)cc(C(C)C)n4[BH-](n12)n1c(C(C)C)cc(C(C)C)n->31,CC(C)c1cc(C(C)C)n2->[Zn+2]34(<-O=N[O-]->3)<-n3c(C(C)C)cc(C(C)C)n3[BH-](n12)n1c(C(C)C)cc(C(C)C)n->41
HUBCUD,,C21 H19 Cl2 Hg1 N3,0.0,CC1c2cccc3C(C)=N(c4ccccc4)->[Hg+2](<-[Cl-])(<-[Cl-])(<-N=1c1ccccc1)<-n23,CC1c2cccc3C(C)=N(c4ccccc4)->[Hg+2](<-[Cl-])(<-[Cl-])(<-N=1c1ccccc1)<-n23,CC(=Nc1ccccc1)c1cccc(C(C)=Nc2ccccc2)n1.[Cl-]->[Hg+2]<-[Cl-]
HUBGIW,,C36 H26 Cl1 N6 O6 Zn1 1+,1.0,[O-][Cl+3]([O-])([O-])[O-]->[Zn+2]12(<-n3ccccc3-c3c4ccccn4c(-c4ccccc4O)n->13)<-n1ccccc1-c1c3ccccn3c(-c3ccccc3O)n->21,[O-2].[O-2].[O-2]->[Zn+8]12(<-n3ccccc3-c3c4ccccn4c(-c4ccccc4O)n->13)<-n1ccccc1-c1c3ccccn3c(-c3ccccc3O)n->21.[O-]Cl,[O-2].[O-2].[O-2]->[Zn+8]12(<-n3ccccc3-c3c4ccccn4c(-c4ccccc4O)n->13)<-n1ccccc1-c1c3ccccn3c(-c3ccccc3O)n->21.[O-]Cl
HUCJUL,CN(C)CCC/N1=C/c2cc([SeH])cc([SeH])c2[O-]->[Zn+2]<-12<-[O-]c1c([SeH])cc([SeH])cc1/C=N->2/CCCN(C)C,C24 H34 N4 O2 Se4 Zn1,0.0,CN1(C)CCCN2=Cc3cc([SeH])cc([SeH])c3[O-]->[Zn+2]<-2<-134<-[O-]c1c([SeH])cc([SeH])cc1C=N->3CCCN->4(C)C,CN1(C)CCCN2=Cc3cc([SeH])cc([SeH])c3[O-]->[Zn+2]<-2<-134<-[O-]c1c([SeH])cc([SeH])cc1C=N->3CCCN->4(C)C,CN1(C)CCCN2=Cc3cc([SeH])cc([SeH])c3[O-]->[Zn+2]<-2<-134<-[O-]c1c([SeH])cc([SeH])cc1C=N->3CCCN->4(C)C
HUFPIH,C[C@H]([NH2+][CH-]1c2ccccc2P(c2ccccc2)(c2ccccc2)->[Pt+2]<-1(<-[Cl-])<-[Cl-])c1ccccc1,C27 H26 Cl2 N1 P1 Pt1,0.0,CC([NH2+][CH-]1c2ccccc2P(c2ccccc2)(c2ccccc2)->[Pt+2]<-1(<-[Cl-])<-[Cl-])c1ccccc1,CC([NH2+][CH+]1[c-]2[cH+][cH-][cH+][cH-][c+]2P(c2ccccc2)([c-]2[cH-][cH+][cH-][cH-][cH-]2)->[Pt+4]<-1(<-[Cl-])<-[Cl-])c1ccccc1,CC([NH2+][CH+]1[c-]2[cH+][cH-][cH+][cH-][c+]2P(c2ccccc2)([c-]2[cH-][cH+][cH-][cH-][cH-]2)->[Pt+4]<-1(<-[Cl-])<-[Cl-])c1ccccc1
HUHXUF,,C33 H34 Ir1 N2 O1 P2 1+,1.0,[O+]#[C-]->[IrH2+]12<-[CH2-]c3n(CCP->1(c1ccccc1)c1ccccc1)cc[n+]3CCP->2(c1ccccc1)c1ccccc1,[O+]#[C-]->[IrH2+]12<-C=C3N(CCP->1(c1ccccc1)c1ccccc1)C=CN3CCP->2(c1ccccc1)c1ccccc1,[O+]#[C-]->[IrH2+]12<-C=C3N(CCP->1(c1ccccc1)c1ccccc1)C=CN3CCP->2(c1ccccc1)c1ccccc1
HUJYOA,,C14 H16 N2 Ni1 O6,0.0,O=C1CO->[Ni+2]2(<-[O-]1)(<-[O-]C(=O)CO->2)(<-n1ccccc1)<-n1ccccc1,O=C1CO->[Ni+2]2(<-[O-]1)(<-[O-]C(=O)CO->2)(<-n1ccccc1)<-n1ccccc1,O=C(CO)[O-]->[Ni+2]1(<-[O-]C(=O)CO->1)(<-n1ccccc1)<-n1ccccc1
HUMBOI,CC12->[Ru+2]345678(<-[Cl-])(<-C=1(C)C->3(C1(O)CCCCC1)=C->42C1(O)CCCCC1)<-c1(C)c->5(C)c->6(C)[c-]->7(C)c->81C,C28 H43 Cl1 O2 Ru1,0.0,CC12->[Ru+2]345678(<-[Cl-])(<-C=1(C)C->3(C1(O)CCCCC1)=C->42C1(O)CCCCC1)<-c1(C)c->5(C)c->6(C)[c-]->7(C)c->81C,CC12->[Ru+2]345678(<-[Cl-])(<-C1(C)=C->3(C1(O)CCCCC1)C->4=2C1(O)CCCCC1)<-c1(C)c->5(C)c->6(C)[c-]->7(C)c->81C,CC12->[Ru+2]345678(<-[Cl-])(<-C1(C)=C->3(C1(O)CCCCC1)C->4=2C1(O)CCCCC1)<-c1(C)c->5(C)c->6(C)[c-]->7(C)c->81C
HUNDUP,C[N-](C)->[Zr+4]123(<-Fc4c(F)c(F)c(F)c(F)c4[N-]->1[C@@H]1C[C@H]([N-]->2c2c(F)c(F)c(F)c(F)c2F)C[C@H]([N-]->3c2c(F)c(F)c(F)c(F)c2F)C1)<-N(C)C,C28 H22 F15 N5 Zr1,0.0,C[N-](C)->[Zr+4]12(<-[N-](c3c(F)c(F)c(F)c(F)c3F)C3CC([N-]->1c1c(F)c(F)c(F)c(F)c1F)CC([N-]->2c1c(F)c(F)c(F)c(F)c1F)C3)<-N(C)C,C[N-](C)->[Zr+4]12(<-[N-](c3c(F)c(F)c(F)c(F)c3F)C3CC([N-]->1c1c(F)c(F)c(F)c(F)c1F)CC([N-]->2c1c(F)c(F)c(F)c(F)c1F)C3)<-N(C)C,CNC.C[N-](C)->[Zr+8]12(<-[F-])(<-[F-])<-[N-](c3[c-]c(F)c(F)c(F)c3F)C3CC(CC(C3)[N-]->1c1c(F)c(F)c(F)c(F)c1F)[N-]->2c1[c-]c(F)c(F)c(F)c1F
HUNSIT,CCOC(=O)c1n[n-](->[Ru+2]234567(<-O=C8/C(=C(\[O-]->2)c2ccccc2)C(C)=NN8c2ccccc2)<-c2c->3c->4(C(C)C)c->5c->6c->72C)nc1C(=O)OCC,C35 H37 N5 O6 Ru1,0.0,fail,CCOC(=O)c1n[n-](->[Ru+2]234567(<-O=C(c8ccccc8)c8c(C)nn(-c9ccccc9)c8[O-]->2)<-c2c->3c->4(C(C)C)c->5c->6c->72C)nc1C(=O)OCC,CCOC(=O)c1n[n-](->[Ru+2]234567(<-O=C(c8ccccc8)c8c(C)nn(-c9ccccc9)c8[O-]->2)<-c2c->3c->4(C(C)C)c->5c->6c->72C)nc1C(=O)OCC
HUPFOP,Cc12->[Ir+3]3456(<-[Cl-])(<-N7=C(/N=c8/cccc(F)[n-]->38)c3ccccc3/C7=N\c3cccc(F)n3)<-c1(C)c->4(C)[c-]->5(C)c->62C,C28 H25 Cl1 F2 Ir1 N5,0.0,Cc12->[Ir+3]3456(<-[Cl-])(<-n7c(F)cccc7N=C7c8ccccc8C(=Nc8cccc(F)n8)[N-]->37)<-c1(C)c->4(C)[c-]->5(C)c->62C,Cc12->[Ir+3]3456(<-[Cl-])(<-n7c(F)cccc7N=C7c8ccccc8C(=Nc8cccc(F)n8)[N-]->37)<-c1(C)c->4(C)[c-]->5(C)c->62C,Cc12->[Ir+3]3456(<-[Cl-])(<-n7c(F)cccc7N=C7c8ccccc8C(=Nc8cccc(F)n8)[N-]->37)<-c1(C)c->4(C)[c-]->5(C)c->62C
HUPNAI,,C21 H29 N3 O2 W1,0.0,fail,CC(C)(C)c1cc(C(C)(C)C)[n-]2->[W+2]34(<-[C-]#[O+])(<-[C-]#[O+])(<-C=C->3[CH2-]->4)(<-n3ccccc3)<-n12,CC(C)(C)c1cc(C(C)(C)C)[n-]2->[W+2]34(<-[C-]#[O+])(<-C=C->3C[C-]->4=O)(<-n3ccccc3)<-n12
HUQGOQ,O=C(O)[C@@H]1CS2Cc3ccccn3->[Re+]<-2(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-N1,C12 H12 N2 O5 Re1 S1 1+,1.0,O=C(O)C1CS2Cc3ccccn3->[Re+]<-2(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-N1,O=C(O)C1CS2Cc3ccccn3->[Re+]<-2(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-N1,O=C(O)C1CS2Cc3ccccn3->[Re+]<-2(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-N1
HUSDAA,Cc1ccc(S(=O)(=O)[N-]2Cc3cccc(C)n3->[Zn+2]<-23<-n2c(C)cccc2C[N-]->3S(=O)(=O)c2ccc(C)cc2)cc1,C28 H30 N4 O4 S2 Zn1,0.0,Cc1ccc(S(=O)(=O)[N-]2Cc3cccc(C)n3->[Zn+2]<-23<-n2c(C)cccc2C[N-]->3S(=O)(=O)c2ccc(C)cc2)cc1,Cc1ccc(S(=O)(=O)[N-]2Cc3cccc(C)n3->[Zn+2]<-23<-n2c(C)cccc2C[N-]->3S(=O)(=O)c2ccc(C)cc2)cc1,Cc1ccc(S2(=O)=O->[Zn+2]345(<-[O-]S(=O)(c6ccc(C)cc6)=N->3Cc3cccc(C)n->43)<-n3c(C)cccc3C[N-]->52)cc1
HUTWAU,,C18 H20 Cd1 F12 O8,0.0,fail,COCCO1CCO(CCOC)->[Cd+2]<-123(<-O=C(C=C([O-]->2)C(F)(F)F)C(F)(F)F)<-O=C(C=C([O-]->3)C(F)(F)F)C(F)(F)F,COCCOCCOCCOC.FC(F)(F)C1=CC(C(F)(F)F)=O->[Cd+2]2(<-O=C(C(F)(F)F)C=C(C(F)(F)F)[O-]->2)<-[O-]1
HUWWAZ,CN1CCCN(C)C1=[NH+]Cc1ccccn1->[Zn+2](<-[Cl-])(<-[Cl-])<-[Cl-],C12 H19 Cl3 N4 Zn1,0.0,CN1CCCN(C)C1=[NH+]Cc1ccccn1->[Zn+2](<-[Cl-])(<-[Cl-])<-[Cl-],CN1CCCN(C)[C-]1NCc1ccccn1->[Zn+4](<-[Cl-])(<-[Cl-])<-[Cl-],CN1CCCN(C)[C-]1NCc1ccccn1->[Zn+4](<-[Cl-])(<-[Cl-])<-[Cl-]
HUXSIE,,C21 H38 Cl1 N2 Rh1,0.0,CC1CCN([C](N(C(C)C)C(C)C)->[Rh+]234(<-[Cl-])<-C5=C->2CCC->3=C->4CC5)CC1,CC1CCN([C](N(C(C)C)C(C)C)->[Rh+]234(<-[Cl-])<-C5=C->2CCC->3=C->4CC5)CC1,CC1CCN([C](N(C(C)C)C(C)C)->[Rh+]234(<-[Cl-])<-C5=C->2CCC->3=C->4CC5)CC1
IBAQAE,CCCO[P@TB12]12(OCCC)=S->[Ni+2]<-134(<-S=[P@TB15]->3(OCCC)(OCCC)[S-]->4)<-[S-]2,C12 H28 Ni1 O4 P2 S4,0.0,CCCO[PH]1(OCCC)=S->[Ni]2(<-S=1)<-S=[PH](OCCC)(OCCC)=S->2,CCCOP1(OCCC)=S->[Ni+2]2(<-S=P(OCCC)(OCCC)[S-]->2)<-[S-]1,CCCOP12(OCCC)=S->[Ni+2]<-134(<-S=P->3(OCCC)(OCCC)[S-]->4)<-[S-]2
IBEWIW,[Cl-]->[Cd+2]1(<-[Cl-])<-n2c(-c3nc4ccccc4[nH]3)cccc2-c2[nH]c3ccccc3n->12,C19 H13 Cd1 Cl2 N5,0.0,[Cl-]->[Cd+2]12(<-[Cl-])<-n3c(-c4[nH]c5ccccc5n->14)cccc3-c1[nH]c3ccccc3n->21,[Cl-]->[Cd+2]12(<-[Cl-])<-n3c(-c4[nH]c5ccccc5n->14)cccc3-c1[nH]c3ccccc3n->21,[Cl-]->[Cd+2]12(<-[Cl-])<-n3c(-c4[nH]c5ccccc5n->14)cccc3-c1[nH]c3ccccc3n->21
IBINUE,,C25 H32 B1 N9 Ni1 O2 S1,0.0,fail,CC#N->[Ni+2]12(<-N#CC)(<-[S-]c3ccc([N+](=O)[O-])cc3)<-n3c(C)cc(C)n3[BH-](n3c(C)cc(C)n->13)n1c(C)cc(C)n->21,CC#N->[Ni+2]12(<-N#CC)(<-[S-]c3ccc([N+](=O)[O-])cc3)<-n3c(C)cc(C)n3[BH-](n3c(C)cc(C)n->13)n1c(C)cc(C)n->21
IBOFEL,O=[N+]([O-])[O-]->[Zn+2]123(<-[O-][N+](=O)[O-])<-n4c5cccc4CS->1CCN->2CCS->3C5,C11 H16 N4 O6 S2 Zn1,0.0,O=[N+]([O-])[O-]->[Zn+2]123(<-[O-][N+](=O)[O-])<-n4c5cccc4CS->1CCN->2CCS->3C5,O=[N+]([O-])[O-]->[Zn+2]123(<-[O-][N+](=O)[O-])<-n4c5cccc4CS->1CCN->2CCS->3C5,O=[N+]1[O-]->[Zn+2]234(<-[O-]1)(<-[O-][N+](=O)[O-]->2)<-n1c2cccc1CS->3CCNCCS->4C2
IBUVAF,CC1=O->[Cu+]2(<-O=C3[C]O3)(<-[O-]1)<-n1ccccc1-c1c(N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)n3cc(Br)ccc3n->21,C26 H29 Br1 Cu1 N4 O4,0.0,fail,[C]=C([O-])[O-]->[Cu+3]1(<-[O-]C(C)=O)<-n2ccccc2-c2c(NC34CC5CC(CC(C5)C3)C4)n3cc(Br)ccc3n->12,CC12=O->[Cu+]<-13(<-O=C1[C]O1)(<-[O-]2)<-n1ccccc1-c1c(NC24CC5CC(CC(C5)C2)C4)n2cc(Br)ccc2n->31
ICACUL,NC1/N=N2/C(=C(/c3ccccc3)[N-]3/N=C(/N)[S-]->[Pd@SP1+2]<-2<-3<-S=1)/c1ccccc1,C16 H14 N6 Pd1 S2,0.0,NC1=NN2=C(C(c3ccccc3)=N3N=C(N)[S-]->[Pd+2]<-2<-3<-[S-]1)c1ccccc1,NC1=N[N-]2C(=C(c3ccccc3)N3=NC(N)=S->[Pd+2]<-3<-2<-[S-]1)c1ccccc1,NC1=N[N-]2C(=C(c3ccccc3)N3=NC(N)=S->[Pd+2]<-3<-2<-[S-]1)c1ccccc1
ICATEL,Cc1c(Cl)c(C)n2->[Rh+3]34(<-[Cl-])(<-[CH2-][C@H](C)N->3C(C)C)<-n3c(C)c(Cl)c(C)n3[BH-](n12)n1c(C)c(Cl)c(C)n->41,C21 H33 B1 Cl4 N7 Rh1,0.0,Cc1c(Cl)c(C)[n-]2->[Rh+3]34(<-[Cl-])(<-[CH2-]C(C)N->3C(C)C)<-[n-]3c(C)c(Cl)c(C)[n+]3[BH-]([n+]12)[n+]1c(C)c(Cl)c(C)[n-]->41,Cc1c(Cl)c(C)n2->[Rh+3]34(<-[Cl-])(<-[CH2-]C(C)N->3C(C)C)<-n3c(C)c(Cl)c(C)n3[BH-](n12)n1c(C)c(Cl)c(C)n->41,Cc1c(Cl)c(C)n2->[Rh+3]34(<-[Cl-])(<-[CH2-]C(C)N->3C(C)C)<-n3c(C)c(Cl)c(C)n3[BH-](n12)n1c(C)c(Cl)c(C)n->41
ICEGII,N#C/C1[S-]->[Ni+2]2(<-S=C3C(=S->2)N(Cc2ccccc2)CCN3Cc2ccccc2)<-[S-]\C=1C#N,C22 H18 N4 Ni1 S4,0.0,N#CC1[S-]->[Ni+2]2(<-S=C3C(=S->2)N(Cc2ccccc2)CCN3Cc2ccccc2)<-[S-]C=1C#N,N#CC1=S->[Ni]2(<-S=C1C#N)<-S=C1C(=S->2)N(Cc2ccccc2)CCN1Cc1ccccc1,N#CC1=S->[Ni]2(<-S=C1C#N)<-S=C1C(=S->2)N(Cc2ccccc2)CCN1Cc1ccccc1
ICETAN,CC1N=[S@]([O-])(C(C)(C)C)->[Ru+2]23(<-O=1)(<-n1ccccc1-c1ccccn->21)<-n1ccccc1-c1ccccn->31,C26 H28 N5 O2 Ru1 S1 1+,1.0,CC1=NS(=O)(C(C)(C)C)->[Ru+2]23(<-[O-]1)(<-n1ccccc1-c1ccccn->21)<-n1ccccc1-c1ccccn->31,CC1=NS(=O)(C(C)(C)C)->[Ru+2]23(<-[O-]1)(<-n1ccccc1-c1ccccn->21)<-n1ccccc1-c1ccccn->31,CC1=NS(=O)(C(C)(C)C)->[Ru+2]23(<-[O-]1)(<-n1ccccc1-c1ccccn->21)<-n1ccccc1-c1ccccn->31
ICIDED,COc1ccc(/N2=C/c3ccc(OC)c[c-]3->[Pd@+2]<-23<-O=C(/C=C(/C)[O-]->3)C(F)(F)F)cc1,C20 H18 F3 N1 O4 Pd1,0.0,fail,COc1ccc(N2=Cc3ccc(OC)c[c-]3->[Pd+2]<-23<-O=C(C)C=C([O-]->3)C(F)(F)F)cc1,COc1ccc(N2=Cc3ccc(OC)c[c-]3->[Pd+2]<-23<-O=C(C)C=C([O-]->3)C(F)(F)F)cc1
